Comunidades y Ciudades Autónomas;Causa de muerte;Periodo;Total
15 Navarra, Comunidad Foral de;046-049  V.Trastornos mentales y del comportamiento;2013;208
15 Navarra, Comunidad Foral de;046-049  V.Trastornos mentales y del comportamiento;2012;208
15 Navarra, Comunidad Foral de;046-049  V.Trastornos mentales y del comportamiento;2011;195
15 Navarra, Comunidad Foral de;046-049  V.Trastornos mentales y del comportamiento;2010;153
15 Navarra, Comunidad Foral de;046-049  V.Trastornos mentales y del comportamiento;2009;175
15 Navarra, Comunidad Foral de;046-049  V.Trastornos mentales y del comportamiento;2008;173
15 Navarra, Comunidad Foral de;046-049  V.Trastornos mentales y del comportamiento;2007;159
15 Navarra, Comunidad Foral de;046-049  V.Trastornos mentales y del comportamiento;2006;146
15 Navarra, Comunidad Foral de;046-049  V.Trastornos mentales y del comportamiento;2005;159
15 Navarra, Comunidad Foral de;046-049  V.Trastornos mentales y del comportamiento;2004;149
15 Navarra, Comunidad Foral de;046-049  V.Trastornos mentales y del comportamiento;2003;150
15 Navarra, Comunidad Foral de;046-049  V.Trastornos mentales y del comportamiento;2002;121
15 Navarra, Comunidad Foral de;046-049  V.Trastornos mentales y del comportamiento;2001;110
15 Navarra, Comunidad Foral de;046-049  V.Trastornos mentales y del comportamiento;2000;137
15 Navarra, Comunidad Foral de;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2021;450
15 Navarra, Comunidad Foral de;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2020;513
15 Navarra, Comunidad Foral de;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2019;487
15 Navarra, Comunidad Foral de;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2018;543
15 Navarra, Comunidad Foral de;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2017;564
15 Navarra, Comunidad Foral de;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2016;479
15 Navarra, Comunidad Foral de;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2015;464
15 Navarra, Comunidad Foral de;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2014;410
15 Navarra, Comunidad Foral de;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2013;384
15 Navarra, Comunidad Foral de;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2012;371
15 Navarra, Comunidad Foral de;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2011;323
15 Navarra, Comunidad Foral de;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2010;321
15 Navarra, Comunidad Foral de;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2009;310
15 Navarra, Comunidad Foral de;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2008;309
15 Navarra, Comunidad Foral de;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2007;287
15 Navarra, Comunidad Foral de;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2006;266
15 Navarra, Comunidad Foral de;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2005;241
15 Navarra, Comunidad Foral de;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2004;231
15 Navarra, Comunidad Foral de;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2003;241
15 Navarra, Comunidad Foral de;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2002;216
15 Navarra, Comunidad Foral de;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2001;206
15 Navarra, Comunidad Foral de;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2000;193
15 Navarra, Comunidad Foral de;053-061 IX.Enfermedades del sistema circulatorio;2021;1375
15 Navarra, Comunidad Foral de;053-061 IX.Enfermedades del sistema circulatorio;2020;1425
15 Navarra, Comunidad Foral de;053-061 IX.Enfermedades del sistema circulatorio;2019;1455
15 Navarra, Comunidad Foral de;053-061 IX.Enfermedades del sistema circulatorio;2018;1544
15 Navarra, Comunidad Foral de;053-061 IX.Enfermedades del sistema circulatorio;2017;1583
15 Navarra, Comunidad Foral de;053-061 IX.Enfermedades del sistema circulatorio;2016;1511
15 Navarra, Comunidad Foral de;053-061 IX.Enfermedades del sistema circulatorio;2015;1498
15 Navarra, Comunidad Foral de;053-061 IX.Enfermedades del sistema circulatorio;2014;1481
15 Navarra, Comunidad Foral de;053-061 IX.Enfermedades del sistema circulatorio;2013;1572
15 Navarra, Comunidad Foral de;053-061 IX.Enfermedades del sistema circulatorio;2012;1556
15 Navarra, Comunidad Foral de;053-061 IX.Enfermedades del sistema circulatorio;2011;1547
15 Navarra, Comunidad Foral de;053-061 IX.Enfermedades del sistema circulatorio;2010;1510
15 Navarra, Comunidad Foral de;053-061 IX.Enfermedades del sistema circulatorio;2009;1518
15 Navarra, Comunidad Foral de;053-061 IX.Enfermedades del sistema circulatorio;2008;1592
15 Navarra, Comunidad Foral de;053-061 IX.Enfermedades del sistema circulatorio;2007;1509
15 Navarra, Comunidad Foral de;053-061 IX.Enfermedades del sistema circulatorio;2006;1552
15 Navarra, Comunidad Foral de;053-061 IX.Enfermedades del sistema circulatorio;2005;1594
15 Navarra, Comunidad Foral de;053-061 IX.Enfermedades del sistema circulatorio;2004;1541
15 Navarra, Comunidad Foral de;053-061 IX.Enfermedades del sistema circulatorio;2003;1691
15 Navarra, Comunidad Foral de;053-061 IX.Enfermedades del sistema circulatorio;2002;1624
15 Navarra, Comunidad Foral de;053-061 IX.Enfermedades del sistema circulatorio;2001;1607
15 Navarra, Comunidad Foral de;053-061 IX.Enfermedades del sistema circulatorio;2000;1627
15 Navarra, Comunidad Foral de;062-067  X.Enfermedades del sistema respiratorio;2021;392
15 Navarra, Comunidad Foral de;062-067  X.Enfermedades del sistema respiratorio;2020;514
15 Navarra, Comunidad Foral de;062-067  X.Enfermedades del sistema respiratorio;2019;529
15 Navarra, Comunidad Foral de;062-067  X.Enfermedades del sistema respiratorio;2018;677
15 Navarra, Comunidad Foral de;062-067  X.Enfermedades del sistema respiratorio;2017;645
15 Navarra, Comunidad Foral de;062-067  X.Enfermedades del sistema respiratorio;2016;611
15 Navarra, Comunidad Foral de;062-067  X.Enfermedades del sistema respiratorio;2015;634
15 Navarra, Comunidad Foral de;062-067  X.Enfermedades del sistema respiratorio;2014;598
15 Navarra, Comunidad Foral de;062-067  X.Enfermedades del sistema respiratorio;2013;552
15 Navarra, Comunidad Foral de;062-067  X.Enfermedades del sistema respiratorio;2012;639
15 Navarra, Comunidad Foral de;062-067  X.Enfermedades del sistema respiratorio;2011;577
15 Navarra, Comunidad Foral de;062-067  X.Enfermedades del sistema respiratorio;2010;577
15 Navarra, Comunidad Foral de;062-067  X.Enfermedades del sistema respiratorio;2009;599
15 Navarra, Comunidad Foral de;062-067  X.Enfermedades del sistema respiratorio;2008;676
15 Navarra, Comunidad Foral de;062-067  X.Enfermedades del sistema respiratorio;2007;655
15 Navarra, Comunidad Foral de;062-067  X.Enfermedades del sistema respiratorio;2006;567
15 Navarra, Comunidad Foral de;062-067  X.Enfermedades del sistema respiratorio;2005;691
15 Navarra, Comunidad Foral de;062-067  X.Enfermedades del sistema respiratorio;2004;603
15 Navarra, Comunidad Foral de;062-067  X.Enfermedades del sistema respiratorio;2003;667
15 Navarra, Comunidad Foral de;062-067  X.Enfermedades del sistema respiratorio;2002;558
15 Navarra, Comunidad Foral de;062-067  X.Enfermedades del sistema respiratorio;2001;488
15 Navarra, Comunidad Foral de;062-067  X.Enfermedades del sistema respiratorio;2000;635
15 Navarra, Comunidad Foral de;068-072  XI.Enfermedades del sistema digestivo;2021;278
15 Navarra, Comunidad Foral de;068-072  XI.Enfermedades del sistema digestivo;2020;281
15 Navarra, Comunidad Foral de;068-072  XI.Enfermedades del sistema digestivo;2019;280
15 Navarra, Comunidad Foral de;068-072  XI.Enfermedades del sistema digestivo;2018;272
15 Navarra, Comunidad Foral de;068-072  XI.Enfermedades del sistema digestivo;2017;253
15 Navarra, Comunidad Foral de;068-072  XI.Enfermedades del sistema digestivo;2016;278
15 Navarra, Comunidad Foral de;068-072  XI.Enfermedades del sistema digestivo;2015;252
15 Navarra, Comunidad Foral de;068-072  XI.Enfermedades del sistema digestivo;2014;283
15 Navarra, Comunidad Foral de;068-072  XI.Enfermedades del sistema digestivo;2013;280
15 Navarra, Comunidad Foral de;068-072  XI.Enfermedades del sistema digestivo;2012;298
15 Navarra, Comunidad Foral de;068-072  XI.Enfermedades del sistema digestivo;2011;282
15 Navarra, Comunidad Foral de;068-072  XI.Enfermedades del sistema digestivo;2010;280
15 Navarra, Comunidad Foral de;068-072  XI.Enfermedades del sistema digestivo;2009;272
15 Navarra, Comunidad Foral de;068-072  XI.Enfermedades del sistema digestivo;2008;295
15 Navarra, Comunidad Foral de;068-072  XI.Enfermedades del sistema digestivo;2007;269
15 Navarra, Comunidad Foral de;068-072  XI.Enfermedades del sistema digestivo;2006;284
15 Navarra, Comunidad Foral de;068-072  XI.Enfermedades del sistema digestivo;2005;228
15 Navarra, Comunidad Foral de;068-072  XI.Enfermedades del sistema digestivo;2004;262
15 Navarra, Comunidad Foral de;068-072  XI.Enfermedades del sistema digestivo;2003;252
15 Navarra, Comunidad Foral de;068-072  XI.Enfermedades del sistema digestivo;2002;255
15 Navarra, Comunidad Foral de;068-072  XI.Enfermedades del sistema digestivo;2001;227
15 Navarra, Comunidad Foral de;068-072  XI.Enfermedades del sistema digestivo;2000;229
15 Navarra, Comunidad Foral de;073  XII.Enfermedades de la piel y del tejido subcutáneo;2021;39
15 Navarra, Comunidad Foral de;073  XII.Enfermedades de la piel y del tejido subcutáneo;2020;33
15 Navarra, Comunidad Foral de;073  XII.Enfermedades de la piel y del tejido subcutáneo;2019;28
15 Navarra, Comunidad Foral de;073  XII.Enfermedades de la piel y del tejido subcutáneo;2018;31
15 Navarra, Comunidad Foral de;073  XII.Enfermedades de la piel y del tejido subcutáneo;2017;24
15 Navarra, Comunidad Foral de;073  XII.Enfermedades de la piel y del tejido subcutáneo;2016;18
15 Navarra, Comunidad Foral de;073  XII.Enfermedades de la piel y del tejido subcutáneo;2015;25
15 Navarra, Comunidad Foral de;073  XII.Enfermedades de la piel y del tejido subcutáneo;2014;10
15 Navarra, Comunidad Foral de;073  XII.Enfermedades de la piel y del tejido subcutáneo;2013;23
15 Navarra, Comunidad Foral de;073  XII.Enfermedades de la piel y del tejido subcutáneo;2012;16
15 Navarra, Comunidad Foral de;073  XII.Enfermedades de la piel y del tejido subcutáneo;2011;15
15 Navarra, Comunidad Foral de;073  XII.Enfermedades de la piel y del tejido subcutáneo;2010;22
15 Navarra, Comunidad Foral de;073  XII.Enfermedades de la piel y del tejido subcutáneo;2009;31
15 Navarra, Comunidad Foral de;073  XII.Enfermedades de la piel y del tejido subcutáneo;2008;27
15 Navarra, Comunidad Foral de;073  XII.Enfermedades de la piel y del tejido subcutáneo;2007;21
15 Navarra, Comunidad Foral de;073  XII.Enfermedades de la piel y del tejido subcutáneo;2006;25
15 Navarra, Comunidad Foral de;073  XII.Enfermedades de la piel y del tejido subcutáneo;2005;20
15 Navarra, Comunidad Foral de;073  XII.Enfermedades de la piel y del tejido subcutáneo;2004;22
15 Navarra, Comunidad Foral de;073  XII.Enfermedades de la piel y del tejido subcutáneo;2003;20
15 Navarra, Comunidad Foral de;073  XII.Enfermedades de la piel y del tejido subcutáneo;2002;14
15 Navarra, Comunidad Foral de;073  XII.Enfermedades de la piel y del tejido subcutáneo;2001;22
15 Navarra, Comunidad Foral de;073  XII.Enfermedades de la piel y del tejido subcutáneo;2000;20
15 Navarra, Comunidad Foral de;074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2021;69
15 Navarra, Comunidad Foral de;074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2020;79
15 Navarra, Comunidad Foral de;074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2019;78
15 Navarra, Comunidad Foral de;074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2018;73
15 Navarra, Comunidad Foral de;074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2017;83
15 Navarra, Comunidad Foral de;074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2016;100
15 Navarra, Comunidad Foral de;074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2015;85
15 Navarra, Comunidad Foral de;074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2014;73
15 Navarra, Comunidad Foral de;074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2013;72
15 Navarra, Comunidad Foral de;074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2012;77
15 Navarra, Comunidad Foral de;074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2011;61
15 Navarra, Comunidad Foral de;074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2010;69
15 Navarra, Comunidad Foral de;074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2009;63
15 Navarra, Comunidad Foral de;074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2008;47
15 Navarra, Comunidad Foral de;074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2007;52
15 Navarra, Comunidad Foral de;074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2006;54
15 Navarra, Comunidad Foral de;074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2005;72
15 Navarra, Comunidad Foral de;074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2004;44
15 Navarra, Comunidad Foral de;074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2003;49
15 Navarra, Comunidad Foral de;074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2002;54
15 Navarra, Comunidad Foral de;074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2001;49
15 Navarra, Comunidad Foral de;074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2000;47
15 Navarra, Comunidad Foral de;077-080  XIV.Enfermedades del sistema genitourinario;2021;192
15 Navarra, Comunidad Foral de;077-080  XIV.Enfermedades del sistema genitourinario;2020;164
15 Navarra, Comunidad Foral de;077-080  XIV.Enfermedades del sistema genitourinario;2019;168
15 Navarra, Comunidad Foral de;077-080  XIV.Enfermedades del sistema genitourinario;2018;172
15 Navarra, Comunidad Foral de;077-080  XIV.Enfermedades del sistema genitourinario;2017;135
15 Navarra, Comunidad Foral de;077-080  XIV.Enfermedades del sistema genitourinario;2016;130
15 Navarra, Comunidad Foral de;077-080  XIV.Enfermedades del sistema genitourinario;2015;132
15 Navarra, Comunidad Foral de;077-080  XIV.Enfermedades del sistema genitourinario;2014;117
15 Navarra, Comunidad Foral de;077-080  XIV.Enfermedades del sistema genitourinario;2013;140
15 Navarra, Comunidad Foral de;077-080  XIV.Enfermedades del sistema genitourinario;2012;154
15 Navarra, Comunidad Foral de;077-080  XIV.Enfermedades del sistema genitourinario;2011;142
15 Navarra, Comunidad Foral de;077-080  XIV.Enfermedades del sistema genitourinario;2010;107
15 Navarra, Comunidad Foral de;077-080  XIV.Enfermedades del sistema genitourinario;2009;135
15 Navarra, Comunidad Foral de;077-080  XIV.Enfermedades del sistema genitourinario;2008;134
15 Navarra, Comunidad Foral de;077-080  XIV.Enfermedades del sistema genitourinario;2007;118
15 Navarra, Comunidad Foral de;077-080  XIV.Enfermedades del sistema genitourinario;2006;100
15 Navarra, Comunidad Foral de;077-080  XIV.Enfermedades del sistema genitourinario;2005;125
