Causa de muerte;Edad;Periodo;Total
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 40 a 44 años;2014;7
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 40 a 44 años;2013;1
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 40 a 44 años;2012;7
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 40 a 44 años;2011;7
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 40 a 44 años;2010;1
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 40 a 44 años;2009;2
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 40 a 44 años;2008;4
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 40 a 44 años;2007;3
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 40 a 44 años;2006;5
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 40 a 44 años;2005;1
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 40 a 44 años;2004;3
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 40 a 44 años;2003;1
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 40 a 44 años;2002;6
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 40 a 44 años;2001;7
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 40 a 44 años;2000;5
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 45 a 49 años;2021;5
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 45 a 49 años;2020;5
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 45 a 49 años;2019;4
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 45 a 49 años;2018;6
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 45 a 49 años;2017;5
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 45 a 49 años;2016;6
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 45 a 49 años;2015;8
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 45 a 49 años;2014;3
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 45 a 49 años;2013;3
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 45 a 49 años;2012;4
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 45 a 49 años;2011;4
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 45 a 49 años;2010;4
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 45 a 49 años;2009;6
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 45 a 49 años;2008;7
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 45 a 49 años;2007;8
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 45 a 49 años;2006;5
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 45 a 49 años;2005;15
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 45 a 49 años;2004;6
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 45 a 49 años;2003;3
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 45 a 49 años;2002;2
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 45 a 49 años;2001;9
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 45 a 49 años;2000;5
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 50 a 54 años;2021;14
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 50 a 54 años;2020;15
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 50 a 54 años;2019;11
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 50 a 54 años;2018;10
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 50 a 54 años;2017;13
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 50 a 54 años;2016;7
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 50 a 54 años;2015;8
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 50 a 54 años;2014;8
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 50 a 54 años;2013;6
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 50 a 54 años;2012;8
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 50 a 54 años;2011;8
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 50 a 54 años;2010;10
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 50 a 54 años;2009;14
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 50 a 54 años;2008;8
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 50 a 54 años;2007;4
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 50 a 54 años;2006;3
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 50 a 54 años;2005;5
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 50 a 54 años;2004;9
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 50 a 54 años;2003;9
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 50 a 54 años;2002;2
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 50 a 54 años;2001;11
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 50 a 54 años;2000;9
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 55 a 59 años;2021;26
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 55 a 59 años;2020;18
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 55 a 59 años;2019;25
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 55 a 59 años;2018;12
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 55 a 59 años;2017;12
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 55 a 59 años;2016;16
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 55 a 59 años;2015;10
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 55 a 59 años;2014;12
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 55 a 59 años;2013;8
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 55 a 59 años;2012;12
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 55 a 59 años;2011;10
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 55 a 59 años;2010;13
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 55 a 59 años;2009;10
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 55 a 59 años;2008;9
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 55 a 59 años;2007;9
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 55 a 59 años;2006;10
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 55 a 59 años;2005;11
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 55 a 59 años;2004;12
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 55 a 59 años;2003;5
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 55 a 59 años;2002;5
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 55 a 59 años;2001;11
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 55 a 59 años;2000;13
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 60 a 64 años;2021;31
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 60 a 64 años;2020;20
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 60 a 64 años;2019;20
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 60 a 64 años;2018;23
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 60 a 64 años;2017;19
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 60 a 64 años;2016;17
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 60 a 64 años;2015;30
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 60 a 64 años;2014;13
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 60 a 64 años;2013;13
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 60 a 64 años;2012;15
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 60 a 64 años;2011;20
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 60 a 64 años;2010;16
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 60 a 64 años;2009;18
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 60 a 64 años;2008;6
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 60 a 64 años;2007;19
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 60 a 64 años;2006;17
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 60 a 64 años;2005;13
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 60 a 64 años;2004;14
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 60 a 64 años;2003;16
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 60 a 64 años;2002;19
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 60 a 64 años;2001;8
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 60 a 64 años;2000;10
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 65 a 69 años;2021;43
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 65 a 69 años;2020;41
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 65 a 69 años;2019;39
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 65 a 69 años;2018;44
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 65 a 69 años;2017;33
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 65 a 69 años;2016;46
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 65 a 69 años;2015;42
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 65 a 69 años;2014;39
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 65 a 69 años;2013;38
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 65 a 69 años;2012;35
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 65 a 69 años;2011;27
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 65 a 69 años;2010;22
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 65 a 69 años;2009;29
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 65 a 69 años;2008;26
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 65 a 69 años;2007;31
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 65 a 69 años;2006;18
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 65 a 69 años;2005;28
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 65 a 69 años;2004;25
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 65 a 69 años;2003;27
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 65 a 69 años;2002;23
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 65 a 69 años;2001;33
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 65 a 69 años;2000;34
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 70 a 74 años  ;2021;102
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 70 a 74 años  ;2020;97
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 70 a 74 años  ;2019;78
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 70 a 74 años  ;2018;88
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 70 a 74 años  ;2017;69
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 70 a 74 años  ;2016;81
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 70 a 74 años  ;2015;66
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 70 a 74 años  ;2014;67
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 70 a 74 años  ;2013;55
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 70 a 74 años  ;2012;65
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 70 a 74 años  ;2011;58
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 70 a 74 años  ;2010;50
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 70 a 74 años  ;2009;64
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 70 a 74 años  ;2008;78
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 70 a 74 años  ;2007;90
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 70 a 74 años  ;2006;60
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 70 a 74 años  ;2005;55
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 70 a 74 años  ;2004;53
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 70 a 74 años  ;2003;57
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 70 a 74 años  ;2002;61
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 70 a 74 años  ;2001;75
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 70 a 74 años  ;2000;68
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 75 a 79 años  ;2021;161
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 75 a 79 años  ;2020;174
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 75 a 79 años  ;2019;150
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 75 a 79 años  ;2018;119
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 75 a 79 años  ;2017;135
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 75 a 79 años  ;2016;116
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 75 a 79 años  ;2015;140
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 75 a 79 años  ;2014;118
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 75 a 79 años  ;2013;133
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 75 a 79 años  ;2012;137
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 75 a 79 años  ;2011;154
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 75 a 79 años  ;2010;134
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 75 a 79 años  ;2009;147
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 75 a 79 años  ;2008;136
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 75 a 79 años  ;2007;164
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 75 a 79 años  ;2006;149
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 75 a 79 años  ;2005;149
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 75 a 79 años  ;2004;120
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 75 a 79 años  ;2003;124
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 75 a 79 años  ;2002;131
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 75 a 79 años  ;2001;104
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 75 a 79 años  ;2000;120
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 80 a 84 años  ;2021;299
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 80 a 84 años  ;2020;299
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 80 a 84 años  ;2019;279
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 80 a 84 años  ;2018;337
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 80 a 84 años  ;2017;305
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 80 a 84 años  ;2016;265
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 80 a 84 años  ;2015;299
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 80 a 84 años  ;2014;240
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 80 a 84 años  ;2013;248
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 80 a 84 años  ;2012;261
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 80 a 84 años  ;2011;238
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 80 a 84 años  ;2010;249
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 80 a 84 años  ;2009;251
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 80 a 84 años  ;2008;288
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 80 a 84 años  ;2007;259
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 80 a 84 años  ;2006;244
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 80 a 84 años  ;2005;230
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 80 a 84 años  ;2004;225
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 80 a 84 años  ;2003;208
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 80 a 84 años  ;2002;207
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 80 a 84 años  ;2001;177
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 80 a 84 años  ;2000;194
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 85 a 89 años  ;2021;526
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 85 a 89 años  ;2020;472
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 85 a 89 años  ;2019;475
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 85 a 89 años  ;2018;481
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 85 a 89 años  ;2017;470
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 85 a 89 años  ;2016;379
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 85 a 89 años  ;2015;404
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 85 a 89 años  ;2014;343
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 85 a 89 años  ;2013;351
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 85 a 89 años  ;2012;330
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 85 a 89 años  ;2011;280
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 85 a 89 años  ;2010;318
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 85 a 89 años  ;2009;319
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 85 a 89 años  ;2008;300
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 85 a 89 años  ;2007;251
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 85 a 89 años  ;2006;256
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 85 a 89 años  ;2005;258
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 85 a 89 años  ;2004;241
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 85 a 89 años  ;2003;248
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 85 a 89 años  ;2002;255
073  XII.Enfermedades de la piel y del tejido subcutáneo;De 85 a 89 años  ;2001;253
